I0,I1,I2,I3,I4,I5
-0.148129,-0.022626,2.234432,-58.609005,-0.427350,-0.502041
-0.146766,-0.019941,2.117218,-117.214195,-0.432235,-0.507365
-0.145415,-0.018791,2.117218,0.000000,-0.432235,-0.506484
-0.144075,-0.016873,2.073261,-43.956753,-0.432235,-0.508837
-0.142748,-0.014190,2.029305,-43.956753,-0.451771,-0.514301
-0.141433,-0.013039,2.029305,0.000000,-0.451771,-0.513568
-0.140129,-0.011122,1.985348,-43.956753,-0.456655,-0.516061
-0.138838,-0.008437,1.970695,-14.652251,-0.456655,-0.521673
-0.137559,-0.007286,1.970695,0.000000,-0.456655,-0.521084
-0.136291,-0.005369,1.941391,-29.304502,-0.466422,-0.523721
-0.135036,-0.002685,1.868132,-73.259354,-0.451771,-0.529477
-0.133793,-0.001918,1.868132,0.000000,-0.451771,-0.527476
-0.132561,-0.000767,1.809525,-58.607098,-0.437119,-0.527175
-0.131342,0.001150,1.619047,-190.477356,-0.407814,-0.530004
-0.130135,0.001918,1.619047,0.000000,-0.407814,-0.528188
-0.128939,0.002685,1.501831,-117.216103,-0.393163,-0.526474
-0.127756,0.003835,1.252747,-249.084457,-0.363858,-0.526362
-0.126585,0.004218,1.252747,0.000000,-0.363858,-0.523172
-0.125425,0.004986,1.135530,-117.216103,-0.354091,-0.521625
-0.124278,0.005369,0.871796,-263.734802,-0.334555,-0.518551
-0.123143,0.005369,0.871796,0.000000,-0.334555,-0.513991
-0.122019,0.005369,0.695971,-175.825104,-0.324786,-0.509498
-0.120908,0.005369,0.564102,-131.868362,-0.319902,-0.505054
-0.119809,0.004986,0.417582,-146.520615,-0.315019,-0.499104
-0.118721,0.004601,0.271063,-146.518707,-0.315019,-0.493218
-0.117646,0.004218,0.051283,-219.779953,-0.329670,-0.487384
-0.116583,0.003835,0.051283,0.000000,-0.329670,-0.481598
-0.115531,0.003451,-0.036631,-87.913506,-0.339438,-0.475859
-0.114492,0.002685,-0.197802,-161.170944,-0.368742,-0.468616
-0.113465,0.002685,-0.197802,0.000000,-0.368742,-0.464546
-0.112449,0.002301,-0.227106,-29.304502,-0.388278,-0.458933
-0.111446,0.001918,-0.271063,-43.956753,-0.422466,-0.453386
-0.110455,0.001918,-0.271063,0.000000,-0.422466,-0.449441
-0.109475,0.001534,-0.256411,14.652251,-0.437119,-0.443967
-0.108508,0.001150,-0.256411,0.000000,-0.451771,-0.438565
-0.107553,0.001150,-0.256411,0.000000,-0.451771,-0.434764
-0.106609,0.000767,-0.256411,0.000000,-0.451771,-0.429438
-0.105678,0.000383,-0.285715,-29.304502,-0.442002,-0.424180
-0.104759,0.000000,-0.285715,0.000000,-0.442002,-0.418970
-0.103851,-0.000383,-0.329670,-43.954845,-0.432235,-0.413807
-0.102956,-0.001150,-0.373627,-43.956753,-0.422466,-0.407140
-0.102073,-0.001534,-0.388279,-14.652251,-0.417583,-0.402089
-0.101201,-0.001918,-0.417582,-29.302595,-0.417583,-0.397071
-0.100342,-0.002685,-0.432234,-14.652251,-0.417583,-0.390548
-0.099495,-0.003068,-0.446886,-14.652251,-0.417583,-0.385645
-0.098659,-0.003451,-0.432234,14.652251,-0.412699,-0.380771
-0.097836,-0.003835,-0.432234,0.000000,-0.402930,-0.375945
-0.097025,-0.004601,-0.461538,-29.304502,-0.393163,-0.369614
-0.096225,-0.004986,-0.490843,-29.304502,-0.383394,-0.364899
-0.095438,-0.005753,-0.534798,-43.954845,-0.368742,-0.358664
-0.094663,-0.006519,-0.564102,-29.304502,-0.358974,-0.352496
-0.093899,-0.007286,-0.622711,-58.609005,-0.349206,-0.346376
-0.093148,-0.008437,-0.666666,-43.954845,-0.339438,-0.338748
-0.092409,-0.009587,-0.725275,-58.609005,-0.329670,-0.331191
-0.091681,-0.011122,-0.857143,-131.868362,-0.310134,-0.322125
-0.090966,-0.011505,-0.857143,0.000000,-0.310134,-0.317788
-0.090263,-0.012655,-0.871796,-14.652251,-0.300366,-0.310336
-0.089571,-0.013805,-0.930403,-58.607098,-0.290598,-0.302971
-0.088892,-0.014956,-0.989012,-58.609005,-0.285714,-0.295650
-0.088225,-0.016107,-1.032967,-43.954845,-0.285714,-0.288381
-0.087569,-0.017258,-1.062271,-29.304502,-0.285714,-0.281156
-0.086926,-0.018791,-1.091576,-29.304502,-0.280830,-0.272430
-0.086294,-0.019941,-1.120878,-29.302595,-0.275947,-0.265323
-0.085675,-0.021092,-1.150183,-29.304502,-0.275947,-0.258243
-0.085068,-0.022243,-1.179487,-29.304502,-0.275947,-0.251213
-0.084472,-0.023394,-1.194139,-14.652251,-0.275947,-0.244228
-0.083889,-0.024544,-1.179487,14.652251,-0.275947,-0.237295
-0.083318,-0.026077,-1.194139,-14.652251,-0.275947,-0.228857
-0.082758,-0.027228,-1.179487,14.652251,-0.280830,-0.222035
-0.082211,-0.027995,-1.164835,14.652251,-0.280830,-0.216798
-0.081676,-0.029145,-1.150183,14.652251,-0.280830,-0.210038
-0.081152,-0.030296,-1.135530,14.652251,-0.280830,-0.203341
-0.080641,-0.031063,-1.106228,29.302595,-0.285714,-0.198248
-0.080142,-0.032213,-1.076923,29.304502,-0.285714,-0.191631
-0.079654,-0.032981,-1.062271,14.652251,-0.290598,-0.186631
-0.079179,-0.033748,-0.989012,73.259354,-0.295483,-0.181663
-0.078716,-0.034131,-0.915751,73.261261,-0.300366,-0.178296
-0.078264,-0.034898,-0.857143,58.607098,-0.300366,-0.173405
-0.077825,-0.035281,-0.813187,43.956753,-0.300366,-0.170134
-0.077398,-0.035666,-0.725275,87.911598,-0.300366,-0.166887
-0.076982,-0.036049,-0.666666,58.609005,-0.300366,-0.163694
-0.076579,-0.036432,-0.520147,146.518707,-0.300366,-0.160547
-0.076187,-0.036432,-0.520147,0.000000,-0.300366,-0.159001
-0.075808,-0.036816,-0.476191,43.956753,-0.295483,-0.155932
-0.075441,-0.036816,-0.417582,58.609005,-0.290598,-0.154482
-0.075085,-0.037199,-0.373627,43.954845,-0.280830,-0.151509
-0.074742,-0.037199,-0.315018,58.609005,-0.271062,-0.150155
-0.074411,-0.037199,-0.285715,29.302595,-0.261294,-0.148830
-0.074091,-0.037582,-0.241758,43.956753,-0.251526,-0.146001
-0.073784,-0.037582,-0.241758,0.000000,-0.241758,-0.144791
-0.073489,-0.037582,-0.197802,43.956753,-0.227106,-0.143610
-0.073205,-0.037966,-0.183149,14.652251,-0.222222,-0.140925
-0.072934,-0.037966,-0.168499,14.650344,-0.212454,-0.139859
-0.072675,-0.037966,-0.139194,29.304502,-0.202686,-0.138822
-0.072427,-0.037966,-0.139194,0.000000,-0.188034,-0.137833
-0.072192,-0.037966,-0.139194,0.000000,-0.188034,-0.136892
-0.071969,-0.038349,-0.124542,14.652251,-0.178267,-0.134447
-0.071757,-0.038349,-0.109890,14.652251,-0.173382,-0.133621
-0.071558,-0.038349,-0.124542,-14.652251,-0.168498,-0.132825
-0.071370,-0.038733,-0.139194,-14.652251,-0.158731,-0.130519
-0.071195,-0.038733,-0.153847,-14.652251,-0.153846,-0.129838
-0.071032,-0.039117,-0.153847,0.000000,-0.153846,-0.127632
-0.070880,-0.039117,-0.124542,29.304502,-0.148962,-0.127046
-0.070741,-0.039117,-0.109890,14.652251,-0.148962,-0.126490
-0.070614,-0.039117,-0.109890,0.000000,-0.148962,-0.125981
-0.070498,-0.039117,-0.109890,0.000000,-0.148962,-0.125520
-0.070395,-0.039500,-0.109890,0.000000,-0.148962,-0.123554
-0.070304,-0.039500,-0.109890,0.000000,-0.148962,-0.123209
-0.070224,-0.039117,-0.080585,29.304502,-0.153846,-0.124445
-0.070157,-0.039117,-0.036631,43.954845,-0.153846,-0.124157
-0.070101,-0.039117,-0.036631,0.000000,-0.153846,-0.123936
-0.070058,-0.039117,-0.021978,14.652251,-0.153846,-0.123763
-0.070027,-0.039117,0.021978,43.956753,-0.153846,-0.123638
-0.070007,-0.038733,0.036631,14.652251,-0.153846,-0.125114
-0.070000,-0.038733,0.036631,0.000000,-0.153846,-0.125066
-0.070000,-0.038733,0.036631,0.000000,-0.158731,-0.125066
-0.070008,-0.038349,0.095238,58.607098,-0.158731,-0.126655
-0.070032,-0.038349,0.109890,14.652251,-0.158731,-0.126733
-0.070072,-0.037966,0.139194,29.304502,-0.163614,-0.128446
-0.070128,-0.037966,0.153847,14.652251,-0.163614,-0.128652
-0.070200,-0.037582,0.197802,43.954845,-0.168498,-0.130493
-0.070288,-0.037199,0.212454,14.652251,-0.168498,-0.132379
-0.070392,-0.036816,0.212454,0.000000,-0.168498,-0.134330
-0.070512,-0.036049,0.285715,73.261261,-0.178267,-0.137897
-0.070648,-0.035666,0.329670,43.954845,-0.188034,-0.139956
-0.070800,-0.035281,0.329670,0.000000,-0.188034,-0.142102
-0.070968,-0.034514,0.402931,73.261261,-0.188034,-0.145861
-0.071152,-0.034131,0.432234,29.302595,-0.183150,-0.148112
-0.071352,-0.033364,0.461538,29.304502,-0.178267,-0.151999
-0.071568,-0.032981,0.461538,0.000000,-0.173382,-0.154378
-0.071800,-0.032213,0.490843,29.304502,-0.173382,-0.158397
-0.072048,-0.031830,0.505495,14.652251,-0.178267,-0.160904
-0.072312,-0.031446,0.505495,0.000000,-0.178267,-0.163494
-0.072592,-0.030680,0.520147,14.652251,-0.178267,-0.167701
-0.072888,-0.029913,0.549450,29.302595,-0.173382,-0.171953
-0.073200,-0.029530,0.534798,-14.652251,-0.173382,-0.174716
-0.073528,-0.029145,0.520147,-14.650344,-0.173382,-0.177567
-0.073872,-0.028762,0.520147,0.000000,-0.173382,-0.180477
-0.074232,-0.028378,0.520147,0.000000,-0.173382,-0.183451
-0.074608,-0.027228,0.534798,14.650344,-0.173382,-0.189595
-0.075000,-0.027228,0.534798,0.000000,-0.173382,-0.191106
-0.075408,-0.026462,0.534798,0.000000,-0.178267,-0.195844
-0.075832,-0.025694,0.549450,14.652251,-0.178267,-0.200612
-0.076272,-0.025311,0.534798,-14.652251,-0.178267,-0.203887
-0.076728,-0.024544,0.549450,14.652251,-0.183150,-0.208798
-0.077200,-0.024160,0.549450,0.000000,-0.188034,-0.212201
-0.077688,-0.023394,0.564102,14.652251,-0.192918,-0.217240
-0.078192,-0.023009,0.549450,-14.652251,-0.197803,-0.220775
-0.078712,-0.022243,0.549450,0.000000,-0.197803,-0.225942
-0.079248,-0.021859,0.534798,-14.652251,-0.197803,-0.229601
-0.079800,-0.021476,0.505495,-29.302595,-0.202686,-0.233344
-0.080368,-0.021092,0.490843,-14.652251,-0.202686,-0.237150
-0.080952,-0.020326,0.520147,29.304502,-0.212454,-0.242573
-0.081552,-0.019941,0.505495,-14.652251,-0.217339,-0.246492
-0.082168,-0.019175,0.520147,14.652251,-0.217339,-0.252043
-0.082800,-0.018791,0.520147,0.000000,-0.217339,-0.256086
-0.083448,-0.018024,0.534798,14.650344,-0.217339,-0.261765
-0.084112,-0.018024,0.505495,-29.302595,-0.222222,-0.264383
-0.084792,-0.017258,0.505495,0.000000,-0.227106,-0.270209
-0.085488,-0.016873,0.490843,-14.652251,-0.236875,-0.274512
-0.086200,-0.016490,0.490843,0.000000,-0.236875,-0.278895
-0.086928,-0.015723,0.520147,29.304502,-0.251526,-0.284894
-0.087672,-0.015340,0.505495,-14.652251,-0.256411,-0.289385
-0.088432,-0.014573,0.505495,0.000000,-0.261294,-0.295512
-0.089208,-0.014190,0.505495,0.000000,-0.261294,-0.300131
-0.090000,-0.013805,0.490843,-14.652251,-0.266178,-0.304837
-0.090808,-0.013422,0.490843,0.000000,-0.271062,-0.309603
-0.091632,-0.012655,0.505495,14.652251,-0.280830,-0.315986
-0.092472,-0.012272,0.490843,-14.652251,-0.285714,-0.320861
-0.093328,-0.011889,0.490843,0.000000,-0.285714,-0.325820
-0.094200,-0.011122,0.505495,14.652251,-0.290598,-0.332395
-0.095088,-0.010737,0.520147,14.652251,-0.290598,-0.337466
-0.095992,-0.009971,0.520147,0.000000,-0.295483,-0.344169
-0.096912,-0.009587,0.490843,-29.304502,-0.300366,-0.349364
-0.097848,-0.009204,0.490843,0.000000,-0.300366,-0.354642
-0.098800,-0.008821,0.490843,0.000000,-0.315019,-0.359984
-0.099768,-0.008054,0.490843,0.000000,-0.319902,-0.366943
-0.100752,-0.007669,0.490843,0.000000,-0.319902,-0.372398
-0.101752,-0.007286,0.446886,-43.956753,-0.319902,-0.377933
-0.102768,-0.007286,0.417582,-29.304502,-0.319902,-0.381978
-0.103800,-0.006903,0.417582,0.000000,-0.319902,-0.387660
-0.104848,-0.006519,0.344322,-73.259354,-0.324786,-0.393386
-0.105912,-0.006519,0.315018,-29.304502,-0.329670,-0.397624
-0.106992,-0.006136,0.285715,-29.302595,-0.334555,-0.403497
-0.108088,-0.006136,0.285715,0.000000,-0.344322,-0.407863
-0.109200,-0.005753,0.285715,0.000000,-0.354091,-0.413864
-0.110328,-0.005369,0.285715,0.000000,-0.363858,-0.419911
-0.111472,-0.004986,0.285715,0.000000,-0.368742,-0.426021
-0.112632,-0.004986,0.285715,0.000000,-0.373627,-0.430643
-0.113808,-0.004601,0.271063,-14.652251,-0.378510,-0.436904
-0.115000,-0.004601,0.241758,-29.304502,-0.378510,-0.441654
-0.116208,-0.004218,0.241758,0.000000,-0.378510,-0.448039
-0.117432,-0.004218,0.227106,-14.652251,-0.378510,-0.452917
-0.118672,-0.003835,0.227106,0.000000,-0.378510,-0.459430
-0.119928,-0.003835,0.153847,-73.259354,-0.383394,-0.464436
-0.121200,-0.003835,0.124542,-29.304502,-0.388278,-0.469525
-0.122488,-0.003835,0.124542,0.000000,-0.388278,-0.474677
-0.123792,-0.004218,0.051283,-73.259354,-0.398046,-0.478342
-0.125112,-0.003835,0.051283,0.000000,-0.407814,-0.485194
-0.126448,-0.004218,0.051283,0.000000,-0.407814,-0.488967
-0.127800,-0.004218,0.021978,-29.304502,-0.427350,-0.494395
-0.129168,-0.004218,-0.007326,-29.304502,-0.437119,-0.499868
-0.130552,-0.004218,-0.007326,0.000000,-0.437119,-0.505405
-0.131952,-0.004218,-0.007326,0.000000,-0.451771,-0.511006
-0.133368,-0.004218,-0.021978,-14.652251,-0.456655,-0.516670
-0.134800,-0.004218,-0.021978,0.000000,-0.456655,-0.522399
-0.136248,-0.004601,-0.036631,-14.652251,-0.461538,-0.526639
-0.137712,-0.004601,-0.065933,-29.302595,-0.476191,-0.532515
-0.139192,-0.004986,-0.065933,0.000000,-0.476191,-0.536880
-0.140688,-0.004986,-0.095238,-29.304502,-0.481074,-0.542884
-0.142200,-0.004986,-0.124542,-29.304502,-0.490843,-0.548932
-0.143728,-0.005369,-0.124542,0.000000,-0.500610,-0.553493
-0.145272,-0.005369,-0.124542,0.000000,-0.500610,-0.559689
-0.146832,-0.005369,-0.139194,-14.652251,-0.510379,-0.565929
-0.148408,-0.005753,-0.153847,-14.652251,-0.515263,-0.570681
-0.150000,-0.005753,-0.153847,0.000000,-0.515263,-0.577069
-0.151608,-0.006136,-0.153847,0.000000,-0.520146,-0.581950
-0.153232,-0.006519,-0.183149,-29.302595,-0.525030,-0.586913
-0.154872,-0.006903,-0.212454,-29.304502,-0.529915,-0.591940
-0.156528,-0.007286,-0.227106,-14.652251,-0.529915,-0.597032
-0.158200,-0.007669,-0.300365,-73.259354,-0.534799,-0.602187
-0.159888,-0.008054,-0.300365,0.000000,-0.534799,-0.607402
-0.161592,-0.008437,-0.344322,-43.956753,-0.539682,-0.612686
-0.163312,-0.008821,-0.373627,-29.304502,-0.554335,-0.618033
-0.165048,-0.009204,-0.373627,0.000000,-0.554335,-0.623444
-0.166800,-0.009587,-0.388279,-14.652251,-0.564102,-0.628920
-0.168568,-0.009971,-0.358974,29.304502,-0.573871,-0.634459
-0.170352,-0.010354,-0.358974,0.000000,-0.583638,-0.640062
-0.172150,-0.010737,-0.358974,0.000000,-0.588523,-0.645721
-0.173950,-0.011122,-0.358974,0.000000,-0.588523,-0.651384
-0.175750,-0.011505,-0.373627,-14.652251,-0.588523,-0.657051
-0.177550,-0.011889,-0.402931,-29.304502,-0.583638,-0.662717
-0.179350,-0.013039,-0.476191,-73.259354,-0.588523,-0.665278
-0.181150,-0.013422,-0.476191,0.000000,-0.588523,-0.670983
-0.182950,-0.013805,-0.520147,-43.956753,-0.598290,-0.676650
-0.184750,-0.014573,-0.534798,-14.650344,-0.608059,-0.680760
-0.186550,-0.015340,-0.534798,0.000000,-0.617826,-0.684893
-0.188350,-0.015723,-0.549450,-14.652251,-0.622710,-0.690578
-0.190150,-0.016490,-0.564102,-14.652251,-0.632479,-0.694692
-0.191950,-0.016873,-0.564102,0.000000,-0.637362,-0.700378
-0.193750,-0.017641,-0.593407,-29.304502,-0.647131,-0.704488
-0.195550,-0.018408,-0.593407,0.000000,-0.661782,-0.708621
-0.197350,-0.018791,-0.593407,0.000000,-0.661782,-0.714307
-0.199150,-0.019558,-0.593407,0.000000,-0.661782,-0.718420
-0.200950,-0.020709,-0.652014,-58.607098,-0.661782,-0.720997
-0.202750,-0.021092,-0.652014,0.000000,-0.661782,-0.726702
-0.204550,-0.021476,-0.666666,-14.652251,-0.666667,-0.732368
-0.206350,-0.023009,-0.725275,-58.609005,-0.671551,-0.733377
-0.208150,-0.023394,-0.725275,0.000000,-0.671551,-0.739097
-0.209950,-0.024160,-0.754580,-29.304502,-0.671551,-0.743211
-0.211750,-0.025311,-0.783882,-29.302595,-0.676435,-0.745791
-0.213550,-0.026077,-0.798534,-14.652251,-0.681318,-0.749943
-0.215350,-0.026845,-0.813187,-14.652251,-0.686203,-0.754072
-0.217150,-0.027995,-0.842491,-29.304502,-0.691087,-0.756653
-0.218950,-0.029530,-0.886446,-43.954845,-0.695971,-0.757696
-0.220750,-0.029913,-0.886446,0.000000,-0.695971,-0.763420
-0.222550,-0.030680,-0.901098,-14.652251,-0.700854,-0.767534
-0.224350,-0.032598,-0.974360,-73.261261,-0.710623,-0.767005
-0.226150,-0.032981,-0.974360,0.000000,-0.710623,-0.772748
-0.227950,-0.034131,-0.974360,0.000000,-0.720390,-0.775309
-0.229750,-0.035666,-1.018314,-43.954845,-0.725275,-0.776352
-0.231550,-0.036049,-1.018314,0.000000,-0.725275,-0.782076
-0.233350,-0.037199,-1.018314,0.000000,-0.730159,-0.784637
-0.235150,-0.038349,-1.032967,-14.652251,-0.735043,-0.787237
-0.236950,-0.039500,-1.047619,-14.652251,-0.735043,-0.789832
-0.238750,-0.040650,-1.106228,-58.609005,-0.739926,-0.792432
-0.240550,-0.041801,-1.106228,0.000000,-0.739926,-0.795027
-0.242350,-0.043335,-1.120878,-14.650344,-0.744811,-0.796074
-0.244150,-0.044102,-1.135530,-14.652251,-0.744811,-0.800246
-0.245950,-0.045636,-1.135530,0.000000,-0.744811,-0.801269
-0.247750,-0.046786,-1.164835,-29.304502,-0.749695,-0.803888
-0.249550,-0.048322,-1.223444,-58.609005,-0.749695,-0.804927
-0.251350,-0.049472,-1.238094,-14.650344,-0.754579,-0.807546
-0.253150,-0.051005,-1.267399,-29.304502,-0.754579,-0.808593
-0.254950,-0.052540,-1.282051,-14.652251,-0.754579,-0.809655
-0.256750,-0.054073,-1.311356,-29.304502,-0.754579,-0.810721
-0.258550,-0.055224,-1.355310,-43.954845,-0.754579,-0.813336
-0.260350,-0.057141,-1.384615,-29.304502,-0.754579,-0.812830
-0.262150,-0.058292,-1.413919,-29.304502,-0.759462,-0.815464
-0.263950,-0.059826,-1.443224,-29.304502,-0.764347,-0.816511
-0.265750,-0.061360,-1.443224,0.000000,-0.774115,-0.817573
-0.267550,-0.063277,-1.487179,-43.954845,-0.778998,-0.817086
-0.269350,-0.064812,-1.516483,-29.304502,-0.783883,-0.818168
-0.271150,-0.066345,-1.531136,-14.652251,-0.788767,-0.819234
-0.272950,-0.067880,-1.531136,0.000000,-0.788767,-0.820296
-0.274750,-0.069798,-1.545788,-14.652251,-0.783883,-0.819805
-0.276550,-0.071331,-1.575092,-29.304502,-0.778998,-0.820890
-0.278350,-0.072865,-1.604395,-29.302595,-0.774115,-0.821953
-0.280150,-0.074782,-1.648352,-43.956753,-0.769231,-0.821466
-0.281950,-0.076700,-1.692308,-43.956753,-0.764347,-0.820994
-0.283750,-0.078617,-1.721611,-29.302595,-0.764347,-0.820527
-0.285550,-0.080535,-1.765568,-43.956753,-0.764347,-0.820056
-0.287350,-0.082836,-1.809525,-43.956753,-0.764347,-0.818032
-0.289150,-0.084753,-1.838827,-29.302595,-0.769231,-0.817583
-0.290950,-0.086671,-1.853479,-14.652251,-0.778998,-0.817112
-0.292750,-0.088589,-1.882784,-29.304502,-0.783883,-0.816641
-0.294550,-0.090506,-1.897436,-14.652251,-0.788767,-0.816173
-0.296350,-0.092423,-1.912088,-14.652251,-0.788767,-0.815702
-0.298150,-0.094340,-1.926741,-14.652251,-0.793651,-0.815234
-0.299950,-0.096642,-1.941391,-14.650344,-0.793651,-0.813210
-0.301750,-0.098559,-1.956043,-14.652251,-0.788767,-0.812758
-0.303550,-0.100861,-1.985348,-29.304502,-0.783883,-0.810734
-0.305350,-0.102777,-2.000000,-14.652251,-0.778998,-0.810286
-0.307150,-0.104695,-2.029305,-29.304502,-0.774115,-0.809814
-0.308950,-0.107380,-2.058609,-29.304502,-0.769231,-0.806238
-0.310750,-0.109681,-2.117216,-58.607098,-0.774115,-0.804252
-0.312550,-0.111599,-2.161173,-43.956753,-0.774115,-0.803800
-0.314350,-0.114284,-2.175825,-14.652251,-0.778998,-0.800223
-0.316150,-0.116585,-2.205128,-29.302595,-0.783883,-0.798237
-0.317950,-0.118502,-2.205128,0.000000,-0.788767,-0.797789
-0.319750,-0.121186,-2.234432,-29.304502,-0.793651,-0.794212
-0.321550,-0.123104,-2.219780,14.652251,-0.783883,-0.793779
-0.323350,-0.125405,-2.219780,0.000000,-0.783883,-0.791755
-0.325150,-0.127706,-2.219780,0.000000,-0.778998,-0.789754
-0.326950,-0.130007,-2.263737,-43.956753,-0.769231,-0.787749
-0.328750,-0.132691,-2.293041,-29.304502,-0.769231,-0.784192
-0.330550,-0.134993,-2.336996,-43.954845,-0.764347,-0.782206
-0.332350,-0.137676,-2.380953,-43.956753,-0.754579,-0.778652
-0.334150,-0.140361,-2.410257,-29.304502,-0.754579,-0.775114
-0.335950,-0.143045,-2.439560,-29.302595,-0.759462,-0.771576
-0.337750,-0.145347,-2.468864,-29.304502,-0.759462,-0.769590
-0.339550,-0.149181,-2.468864,0.000000,-0.769231,-0.761375
-0.341350,-0.150332,-2.468864,0.000000,-0.769231,-0.764104
-0.343150,-0.152633,-2.454212,14.652251,-0.769231,-0.762046
-0.344950,-0.155317,-2.454212,0.000000,-0.769231,-0.758488
-0.346750,-0.158002,-2.483517,-29.304502,-0.764347,-0.754950
-0.348550,-0.160303,-2.498169,-14.652251,-0.749695,-0.752964
-0.350350,-0.164521,-2.586081,-87.911598,-0.735043,-0.743196
-0.352150,-0.166056,-2.586081,0.000000,-0.735043,-0.744392
-0.353950,-0.168739,-2.615385,-29.304502,-0.720390,-0.740800
-0.355750,-0.173343,-2.703297,-87.911598,-0.725275,-0.729491
-0.357550,-0.174493,-2.703297,0.000000,-0.725275,-0.732263
-0.359350,-0.177177,-2.703297,0.000000,-0.730159,-0.728648
-0.361150,-0.179862,-2.688644,14.652251,-0.735043,-0.725109
-0.362950,-0.182547,-2.703297,-14.652251,-0.730159,-0.721571
-0.364750,-0.185231,-2.703297,0.000000,-0.730159,-0.718033
-0.366550,-0.189833,-2.747253,-43.956753,-0.710623,-0.706731
-0.368350,-0.191367,-2.747253,0.000000,-0.710623,-0.707947
-0.370150,-0.194052,-2.805861,-58.607098,-0.705739,-0.704351
-0.371950,-0.198270,-2.864470,-58.609005,-0.710623,-0.694602
-0.373750,-0.200188,-2.864470,0.000000,-0.710623,-0.694245
-0.375551,-0.202872,-2.835165,29.304502,-0.710623,-0.690669
-0.377351,-0.207090,-2.849817,-14.652251,-0.700854,-0.680920
-0.379151,-0.208624,-2.849817,0.000000,-0.700854,-0.682120
-0.380951,-0.211692,-2.893772,-43.954845,-0.686203,-0.676971
-0.382751,-0.216294,-2.923077,-29.304502,-0.676435,-0.665685
-0.384551,-0.217828,-2.923077,0.000000,-0.676435,-0.666904
-0.386351,-0.220896,-2.981686,-58.609005,-0.666667,-0.661756
-0.388151,-0.223580,-2.981686,0.000000,-0.671551,-0.658236
-0.389951,-0.227032,-2.981686,0.000000,-0.676435,-0.651593
-0.391751,-0.229716,-2.996338,-14.652251,-0.671551,-0.648093
-0.393551,-0.233168,-3.010988,-14.650344,-0.671551,-0.641449
